Punkt,Lon,Lat,Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
jodlowka,22.456861,49.898944,2017-01-02,04:00,2017,1,ZIMA,268.6543426513672,265.46807861328125,78.41906964277516,3.6385955810546875,4.1896820068359375,5.54912723956439,229.02680176770286,97991.046875,7.078051567077637E-8
jodlowka,22.456861,49.898944,2017-01-02,05:00,2017,1,ZIMA,268.56536865234375,265.4870147705078,79.06194372636091,3.6652984619140625,4.3618621826171875,5.697390149450498,229.9594667579739,97942.26171875,7.450580596923828E-8
jodlowka,22.456861,49.898944,2017-01-02,06:00,2017,1,ZIMA,268.6356506347656,265.5698547363281,79.14972407724431,3.79364013671875,4.3647613525390625,5.782979089668411,229.00440434659075,97920.80078125,6.705522537231445E-8
jodlowka,22.456861,49.898944,2017-01-02,07:00,2017,1,ZIMA,268.5684356689453,265.27503967285156,77.75760810612731,4.215728759765625,4.595611572265625,6.236346261959541,227.46866090597052,97933.9375,1.1175870895385742E-7
jodlowka,22.456861,49.898944,2017-01-02,08:00,2017,1,ZIMA,269.01646423339844,265.5944519042969,77.06242785774538,3.7264556884765625,4.0451202392578125,5.499951795082618,227.3480323368709,97937.15234375,1.043081283569336E-7
jodlowka,22.456861,49.898944,2017-01-02,09:00,2017,1,ZIMA,269.7179718017578,265.9593200683594,75.20842156718784,4.034423828125,4.337738037109375,5.923896260361779,227.07485557051265,97902.6015625,1.1175870895385742E-7
jodlowka,22.456861,49.898944,2017-01-02,10:00,2017,1,ZIMA,270.43882751464844,266.3226776123047,73.30135503465509,4.2316131591796875,4.044525146484375,5.853608595515005,223.70500857281792,97896.50390625,1.1175870895385742E-7
jodlowka,22.456861,49.898944,2017-01-02,11:00,2017,1,ZIMA,270.80699157714844,266.5475158691406,72.57068030882715,4.208953857421875,3.673980712890625,5.586897784334235,221.11759098475738,97860.32421875,1.4454116126216832E-7
jodlowka,22.456861,49.898944,2017-01-02,12:00,2017,1,ZIMA,270.9796142578125,266.7366180419922,72.69592399048038,3.902069091796875,3.5238037109375,5.257693010282493,222.08393961191996,97822.296875,1.0132789611816406E-6
jodlowka,22.456861,49.898944,2017-01-02,13:00,2017,1,ZIMA,270.81626892089844,266.94947814941406,74.78545477177181,3.3568267822265625,3.264007568359375,4.682096907602492,224.19680805127828,97807.8671875,9.000301361083984E-6
jodlowka,22.456861,49.898944,2017-01-02,14:00,2017,1,ZIMA,270.57313537597656,266.90858459472656,75.90583151877229,3.7208404541015625,3.3242034912109375,4.989487201692946,221.77764134192708,97785.19140625,2.993643283843994E-5
jodlowka,22.456861,49.898944,2017-01-02,15:00,2017,1,ZIMA,270.37220764160156,266.93226623535156,77.18459596625729,3.6771697998046875,3.0440673828125,4.77366986371058,219.6189397085098,97795.46875,4.4673681259155273E-5
jodlowka,22.456861,49.898944,2017-01-02,16:00,2017,1,ZIMA,270.33056640625,267.0744171142578,78.26816723346887,3.707183837890625,2.8383026123046875,4.668958527009324,217.43847400250434,97783.45703125,6.318092346191406E-5
jodlowka,22.456861,49.898944,2017-01-02,17:00,2017,1,ZIMA,270.14794921875,267.2168884277344,80.20365670084159,3.831024169921875,2.6312713623046875,4.64761607414063,214.48253931299726,97792.01953125,9.52384173729115E-5
jodlowka,22.456861,49.898944,2017-01-02,18:00,2017,1,ZIMA,270.1330261230469,267.47784423828125,81.90335289151227,3.9571075439453125,2.420440673828125,4.638667176018393,211.4528399467178,97830.19921875,1.617622794469753E-4
jodlowka,22.456861,49.898944,2017-01-02,19:00,2017,1,ZIMA,270.44309997558594,268.4062194824219,85.86879188103815,4.4912261962890625,1.81134033203125,4.842733375344569,201.964536481064,97863.25390625,2.5099726860844385E-4
