Data,Rok,Miesiac,Sezon,Lon,Lat,odleglosc_m,tropospheric_NO2_column_number_density
2024-07-05,2024,7,LATO,15.65756045765238,52.84012352692396,19227.752268041877,1.0487638087753235E-5
2024-07-05,2024,7,LATO,15.72044252754074,52.84012352692396,16607.703402031748,1.1623337913319964E-5
2024-07-05,2024,7,LATO,15.7833245974291,52.84012352692396,14762.726179496998,6.847593265211607E-6
2024-07-05,2024,7,LATO,15.846206667317489,52.84012352692396,14002.614181475476,4.356293908562606E-6
2024-07-05,2024,7,LATO,15.909088737205849,52.84012352692396,14499.003255387726,9.455338944239712E-6
2024-07-05,2024,7,LATO,15.971970807094209,52.84012352692396,16136.350656027174,6.001385284935701E-6
2024-07-05,2024,7,LATO,16.03485287698257,52.84012352692396,18615.999562955993,2.356981796081051E-5
2024-07-05,2024,7,LATO,16.09773494687093,52.84012352692396,21650.449581619607,1.8094783586768568E-5
2024-07-05,2024,7,LATO,15.846206667317489,52.903005596812335,20997.96382356268,4.794663997495319E-6
2024-07-05,2024,7,LATO,15.909088737205849,52.903005596812335,21331.712135525457,5.998037248001626E-6
2024-07-05,2024,7,LATO,15.971970807094209,52.903005596812335,22475.101362322897,6.001385384798891E-6
2024-07-05,2024,7,LATO,16.03485287698257,52.903005596812335,24314.177998569463,2.348908810487974E-5
2024-07-05,2024,7,LATO,15.846206667317489,52.84012352692396,14002.614181475476,2.4158700386481164E-5
2024-07-05,2024,7,LATO,15.909088737205849,52.84012352692396,14499.003255387726,2.4158700374940946E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.52571317748213,24815.07231326973,2.0003013907351424E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.52571317748213,22830.254676586563,1.891719892557481E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.52571317748213,21515.70759435063,1.9050406348293107E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.52571317748213,20997.695045855926,2.490074882107642E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.52571317748213,21334.31658195892,2.5883800717036955E-5
2024-07-06,2024,7,LATO,15.971970807094209,52.52571317748213,22487.225230305594,2.4195462959020293E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.52571317748213,24340.705714506763,1.8653526372061768E-5
2024-07-06,2024,7,LATO,15.59467838776402,52.588595247370506,22391.152784640566,3.079880696993787E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.588595247370506,19253.85394701966,2.2325477402772954E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.588595247370506,16621.632730067857,1.864270455139388E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.588595247370506,14767.095256573994,1.6762718714261695E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.588595247370506,14002.717729155227,2.115729451610803E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.588595247370506,14501.917158776188,2.442185922756511E-5
2024-07-06,2024,7,LATO,15.971970807094209,52.588595247370506,16147.930204642975,1.8461878179831204E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.588595247370506,18639.3759647195,1.7976636885041808E-5
2024-07-06,2024,7,LATO,16.09773494687093,52.588595247370506,21686.80822823009,1.8432159390630674E-5
2024-07-06,2024,7,LATO,15.531796317875632,52.651477317258866,22818.00979135385,1.0597052190767196E-5
2024-07-06,2024,7,LATO,15.59467838776402,52.651477317258866,18815.609963204624,1.1354020945566079E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.651477317258866,14951.968858801985,3.389888878629901E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.651477317258866,11369.444415087117,2.94532493207485E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.651477317258866,8434.213163310389,2.1250058015926778E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.651477317258866,7012.590662666912,2.0623357717810464E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.651477317258866,7961.504566198394,2.8189118049938637E-5
2024-07-06,2024,7,LATO,15.971970807094209,52.651477317258866,10665.994756689866,2.6607205075418525E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.651477317258866,14153.096438666287,2.311691689255057E-5
2024-07-06,2024,7,LATO,16.09773494687093,52.651477317258866,17972.91168456832,2.5433721621012835E-5
2024-07-06,2024,7,LATO,16.160617016759318,52.651477317258866,21952.439103526944,3.0342856973737197E-5
2024-07-06,2024,7,LATO,15.531796317875632,52.714359387147226,21702.901570876984,2.021287466375035E-5
2024-07-06,2024,7,LATO,15.59467838776402,52.714359387147226,17453.387068991935,1.5169249399565195E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.714359387147226,13203.869240273452,3.922160474132243E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.714359387147226,8954.348894928335,3.51469762173648E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.714359387147226,4704.826843761005,3.4471232586264995E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.714359387147226,455.30392609060175,2.9058909516651834E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.714359387147226,3794.2191499399396,3.11349102746846E-5
2024-07-06,2024,7,LATO,15.971970807094209,52.714359387147226,8043.741460857515,2.8795533185529207E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.714359387147226,12293.262240037193,2.5376083819862945E-5
2024-07-06,2024,7,LATO,16.09773494687093,52.714359387147226,16542.780676243197,2.0382225788884492E-5
2024-07-06,2024,7,LATO,16.160617016759318,52.714359387147226,20792.295959217136,2.5857429447003928E-5
2024-07-06,2024,7,LATO,15.531796317875632,52.7772414570356,22788.22191481374,1.5183052118331146E-5
2024-07-06,2024,7,LATO,15.59467838776402,52.7772414570356,18792.21062011863,2.2819110437871714E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.7772414570356,14935.060275762009,1.8407333154740874E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.7772414570356,11359.124361390424,2.9889733706242305E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.7772414570356,8430.202541431821,3.224425034944215E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.7772414570356,7012.264283591564,3.0002964747310127E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.7772414570356,7958.654056857932,2.7171574119334506E-5
2024-07-06,2024,7,LATO,15.971970807094209,52.7772414570356,10657.082003736054,2.7551296069172103E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.7772414570356,14137.593878115369,2.673143376549772E-5
2024-07-06,2024,7,LATO,16.09773494687093,52.7772414570356,17950.893618037037,2.5464400091146986E-5
2024-07-06,2024,7,LATO,16.160617016759318,52.7772414570356,21924.013129534076,2.775111744135373E-5
2024-07-06,2024,7,LATO,15.59467838776402,52.84012352692396,22351.957143643085,2.2777427147957933E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.84012352692396,19227.752268041877,2.4804047123650005E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.84012352692396,16607.703402031748,2.8501449381396116E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.84012352692396,14762.726179496998,2.8650069526088146E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.84012352692396,14002.614181475476,2.812258882503252E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.84012352692396,14499.003255387726,2.657272199614102E-5
2024-07-06,2024,7,LATO,15.971970807094209,52.84012352692396,16136.350656027174,3.388229379197531E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.84012352692396,18615.999562955993,3.2539570534784924E-5
2024-07-06,2024,7,LATO,16.09773494687093,52.84012352692396,21650.449581619607,2.9306018611787167E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.903005596812335,24785.011699650946,3.318639739751016E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.903005596812335,22815.38679174326,3.041292973564051E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.903005596812335,21511.573251402937,2.8516987200178472E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.903005596812335,20997.96382356268,2.5365025103910777E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.903005596812335,21331.712135525457,2.1928436666161665E-5
2024-07-06,2024,7,LATO,15.971970807094209,52.903005596812335,22475.101362322897,2.5776083947494957E-5
2024-07-06,2024,7,LATO,16.03485287698257,52.903005596812335,24314.177998569463,3.0368329037575938E-5
2024-07-06,2024,7,LATO,15.65756045765238,52.52571317748213,24815.07231326973,1.520874007073037E-5
2024-07-06,2024,7,LATO,15.72044252754074,52.52571317748213,22830.254676586563,1.6837685488605987E-5
2024-07-06,2024,7,LATO,15.7833245974291,52.52571317748213,21515.70759435063,1.798947140128381E-5
2024-07-06,2024,7,LATO,15.846206667317489,52.52571317748213,20997.695045855926,1.3335928288188473E-5
2024-07-06,2024,7,LATO,15.909088737205849,52.52571317748213,21334.31658195892,8.857291791109062E-6
