Data,Godzina,Rok,Miesiac,Sezon,temperature_2m,dewpoint_temperature_2m,wilgotnosc_wzgledna,u_component_of_wind_10m,v_component_of_wind_10m,predkosc_wiatru,kierunek_wiatru,surface_pressure,total_precipitation_hourly
2017-01-02,01:00,2017,1,ZIMA,272.7294616699219,268.18377685546875,71.3831771673073,4.1129608154296875,1.5243377685546875,4.386348401791897,200.33561807852232,100209.15625,3.688037395477295E-7
2017-01-02,02:00,2017,1,ZIMA,272.4417419433594,268.26148986816406,73.32458297466923,4.1271209716796875,1.38458251953125,4.353182315073628,198.54577224276778,100174.09765625,3.3639371395111084E-6
2017-01-02,03:00,2017,1,ZIMA,272.50885009765625,268.783935546875,75.89678967066847,4.273529052734375,1.247161865234375,4.45179326593898,196.26904987653788,100145.59765625,2.7045607566833496E-5
2017-01-02,04:00,2017,1,ZIMA,272.5879364013672,269.60089111328125,80.22483824335634,3.9217987060546875,1.0949554443359375,4.071784929965375,195.59958759176416,100120.046875,1.3151764869689941E-4
2017-01-02,05:00,2017,1,ZIMA,272.68646240234375,270.3834991455078,84.4294287647307,3.8742828369140625,0.9243621826171875,3.983028112511847,193.41928031817022,100093.26171875,2.6085227727890015E-4
2017-01-02,06:00,2017,1,ZIMA,272.8504943847656,270.9975891113281,87.30708024384936,4.08758544921875,0.7163238525390625,4.149876463990375,189.93979647659665,100076.80078125,2.8564780950546265E-4
2017-01-02,07:00,2017,1,ZIMA,273.0918731689453,271.57386779785156,89.50916258981007,4.103424072265625,0.578033447265625,4.14393674939746,188.01827592954047,100117.9375,6.0185790061950684E-5
2017-01-02,08:00,2017,1,ZIMA,273.44029235839844,271.9049987792969,89.4243105034969,3.9647369384765625,0.4787139892578125,3.9935330316439894,186.88473270431825,100141.15234375,6.958842277526855E-5
2017-01-02,09:00,2017,1,ZIMA,273.7335968017578,272.2171325683594,89.57162125951753,3.527587890625,0.674652099609375,3.5915222095361563,190.82708989481674,100149.6015625,7.85142183303833E-5
2017-01-02,10:00,2017,1,ZIMA,274.24156188964844,272.2894744873047,86.8114998046662,5.4454803466796875,-0.169342041015625,5.448112786362821,178.21880573377155,100161.50390625,7.133930921554565E-5
2017-01-02,11:00,2017,1,ZIMA,274.55894470214844,272.4635314941406,85.94099651759254,5.035125732421875,-0.418792724609375,5.052512096718094,175.2454112961326,100145.32421875,4.855096329947628E-5
2017-01-02,12:00,2017,1,ZIMA,274.8233642578125,272.6956024169922,85.7670807193298,4.551483154296875,-0.5748291015625,4.587638542850928,172.80194454864022,100122.296875,2.6091933250427246E-5
2017-01-02,13:00,2017,1,ZIMA,274.93345642089844,272.87135314941406,86.18943724853982,3.8294830322265625,-0.800445556640625,3.912244034215768,168.19390917087048,100134.8671875,4.501640796661377E-5
2017-01-02,14:00,2017,1,ZIMA,274.79969787597656,272.80311584472656,86.58709784281808,3.6515045166015625,-1.2861480712890625,3.87139020198716,160.59650533927788,100170.19140625,4.10228967666626E-5
2017-01-02,15:00,2017,1,ZIMA,274.20228576660156,272.59046936035156,88.98949549302193,3.3334197998046875,-1.5653076171875,3.682645176792781,154.8461840030949,100232.46875,5.1274895668029785E-5
2017-01-02,16:00,2017,1,ZIMA,273.67041015625,272.2501983642578,90.19879853687996,3.073394775390625,-1.7124786376953125,3.5182863058541987,150.87368893343933,100286.45703125,1.7881393432617188E-5
2017-01-02,17:00,2017,1,ZIMA,273.32568359375,271.8262634277344,89.65037065292096,3.040008544921875,-1.7320098876953125,3.498786961830106,150.32817004935976,100353.01953125,4.028409705369995E-6
2017-01-02,18:00,2017,1,ZIMA,273.0138854980469,271.27471923828125,88.05800729834334,3.0899200439453125,-1.593231201171875,3.4764912682707227,152.7233658366381,100433.19921875,1.500290807143756E-6
2017-01-02,19:00,2017,1,ZIMA,272.25950622558594,270.6659851074219,88.94223326623565,3.1972808837890625,-1.00799560546875,3.3524111010565636,162.5016819031896,100531.25390625,7.620686801601551E-7
2017-01-02,20:00,2017,1,ZIMA,271.6930236816406,270.1876983642578,89.47794274917995,3.234375,-0.686920166015625,3.3065149258855513,168.00961820866223,100570.59765625,3.561041239663609E-8
2017-01-02,21:00,2017,1,ZIMA,271.367919921875,269.95091247558594,90.04148467209136,3.2757568359375,-0.383636474609375,3.298144901735212,173.3202989430074,100603.6015625,0.0
2017-01-02,22:00,2017,1,ZIMA,271.09288024902344,269.8309631347656,91.06725259842902,3.2738800048828125,-0.022857666015625,3.2739597980529886,179.59997724080006,100628.43359375,0.0
2017-01-02,23:00,2017,1,ZIMA,270.9080352783203,269.7940979003906,92.06500829755491,3.2505340576171875,0.3109588623046875,3.2653739561917074,185.46451027548136,100626.31640625,0.0
2017-01-03,00:00,2017,1,ZIMA,270.7540283203125,269.7293243408203,92.67034364373905,3.10650634765625,0.7026519775390625,3.1849806105482226,192.74511098481506,100613.96875,0.0
