Data,Rok,Miesiac,Sezon,lon_pomiaru,lat_pomiaru,odleglosc_m,CH4_column_volume_mixing_ratio_dry_air,CO_column_number_density,tropospheric_HCHO_column_number_density,NO2_column_number_density,O3_column_number_density,SO2_column_number_density,folder
2025-03-06,2025,3,ZIMA,17.00959990480314,51.70474449343391,21346.21510842128,1902.955876903968,,,,,,zalecze
2025-03-06,2025,3,ZIMA,17.072481974691506,51.57898035365719,21596.582807123174,1902.385842700233,,,,,,zalecze
2025-03-06,2025,3,ZIMA,17.072481974691506,51.64186242354555,22277.9856371743,1906.8717273522416,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.44015950030839,51.57898035365719,22309.377798593767,1922.347091095134,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.44015950030839,51.64186242354555,22968.704488944462,1932.014060593192,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.44366127580784,51.51609828376883,23558.08495861628,1906.5227969930177,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.44366127580784,51.57898035365719,22067.09312874936,1900.8989103597464,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.44366127580784,51.64186242354555,22733.774236944053,1905.2918548757607,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.503041570196757,51.57898035365719,17960.37871340833,1922.3470475590889,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.503041570196757,51.64186242354555,18779.51120392489,1932.2036132811868,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.503041570196757,51.70474449343391,21924.029828531227,1922.218144397508,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.50654334569621,51.45321621388044,23396.738235416306,1902.278023577816,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.50654334569621,51.51609828376883,19537.84054011882,1904.448941212497,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.50654334569621,51.57898035365719,17718.327792455035,1901.115721393624,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.50654334569621,51.64186242354555,18548.47434255549,1905.630521914528,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.50654334569621,51.70474449343391,21726.73189986778,1908.4179517434904,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.565923640085124,51.64186242354555,14687.337978946704,1916.512451171808,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.565923640085124,51.70474449343391,18544.55484741621,1917.4804678433077,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.565923640085124,51.767626563322295,23874.360079904105,1919.489558123855,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.569425415584575,51.45321621388044,20298.01174458644,1907.9895582036404,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.569425415584575,51.51609828376883,15700.8009096385,1901.822817867436,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.569425415584575,51.57898035365719,13375.848816009768,1905.755414104372,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.569425415584575,51.64186242354555,14463.97307729854,1911.4259794019915,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.569425415584575,51.70474449343391,18368.400870511905,1911.6910590391544,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.569425415584575,51.767626563322295,23737.980709715663,1906.6413679424136,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.62880570997349,51.39033414399208,24132.56253846387,1910.2730764878556,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.62880570997349,51.64186242354555,10803.011787778563,1916.512451171945,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.62880570997349,51.70474449343391,15653.26864662927,1917.5305550250453,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.62880570997349,51.767626563322295,21708.21461516989,1919.067930065678,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.63230748547294,51.39033414399208,24040.75037827768,1899.3099486193105,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.63230748547294,51.45321621388044,17740.006059764815,1909.3493652344448,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.63230748547294,51.51609828376883,12220.773060573263,1903.46615399119,,,,,,zalecze
2025-03-07,2025,3,ZIMA,16.63230748547294,51.57898035365719,9048.716728001044,1903.130284402376,,,,,,zalecze
